1786185973.5105681,64869576704
1786185974.5118704,64870100992
1786185975.5131316,64870469632
1786185976.5143437,64872935424
1786185977.5157769,64872505344
1786185978.5172057,64871841792
1786185979.5184896,64871493632
1786185980.5198743,64871186432
1786185981.521115,64873594880
1786185982.522488,64875442176
1786185983.5239089,64875708416
1786185984.5253172,64934166528
1786185985.526537,64875143168
1786185986.5279107,64874041344
1786185987.5291483,64878399488
1786185988.5305266,64878391296
1786185989.5319312,64878161920
1786185990.5332189,64878039040
1786185991.5344243,64876306432
1786185992.5358264,64978116608
1786185993.5370798,64883982336
1786185994.5384696,64884002816
1786185995.5393343,64884203520
1786185996.5407298,64880844800
1786185997.542134,64880070656
1786185998.5427153,64879583232
1786185999.5441232,64880824320
1786186000.5455258,64881311744
1786186001.5467024,64880353280
1786186002.5479527,64880062464
1786186003.5491643,64883642368
1786186004.5503974,64882671616
1786186005.5512505,64882262016
1786186006.5524886,64882216960
1786186007.5538673,64881659904
1786186008.5547342,64997830656
1786186009.5560217,64881246208
1786186010.5572774,64882061312
1786186011.5585835,64882847744
1786186012.5598576,64874950656
1786186013.5610778,64873852928
1786186014.5624673,64873193472
1786186015.5638769,64873857024
1786186016.5651557,64874438656
1786186017.566558,64976162816
1786186018.5679739,64874229760
1786186019.5692403,64874225664
1786186020.5704699,64874319872
1786186021.5717053,64875028480
1786186022.5729232,64874770432
1786186023.574751,64874668032
1786186024.576117,64874299392
1786186025.5768917,64980484096
1786186026.5782936,64873377792
1786186027.5797293,64873787392
1786186028.5811234,64873783296
1786186029.582361,64874192896
1786186030.5835888,64874024960
1786186031.584846,64874565632
1786186032.586244,64974848000
1786186033.587065,64874340352
1786186034.5884767,64874061824
1786186035.5897617,64873652224
1786186036.5905447,64873259008
1786186037.591753,64873455616
1786186038.5930173,64873631744
1786186039.5942903,64873803776
1786186040.5947814,64874147840
1786186041.5981486,64894554112
1786186042.59879,64874868736
1786186043.6000154,64873914368
1786186044.6014087,64873988096
1786186045.6028187,64873459712
1786186046.6042404,64873746432
1786186047.6055045,64873730048
1786186048.6067395,64873709568
1786186049.6081762,64943947776
1786186050.609595,64873512960
1786186051.6107125,64873218048
1786186052.612122,64873000960
1786186053.613273,64872833024
1786186054.614668,64872841216
1786186055.6160836,64872865792
1786186056.6175065,64872968192
1786186057.618706,64987791360
1786186058.6199937,64872824832
1786186059.6212044,64872718336
1786186060.6224084,64872984576
1786186061.622736,64873684992
1786186062.6241188,64872890368
1786186063.6253653,64873156608
1786186064.626757,64873492480
1786186065.6280031,64898007040
1786186066.629214,64873009152
1786186067.6305962,64873250816
1786186068.6318853,64873107456
1786186069.6331072,64873103360
1786186070.6344945,64873148416
1786186071.6357913,64873754624
1786186072.637078,64873213952
